approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-23,188.75,__export__.wakf_district_6,0,3963.75,FALSE,3775,7169,0,TRUE,__export__.res_partner_5124
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-01-22,141.6,__export__.wakf_district_6,0,2973.6,FALSE,2832,7166,0,TRUE,__export__.res_partner_8091
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-20,182,__export__.wakf_district_6,0,3822,FALSE,3640,7166,0,TRUE,__export__.res_partner_8091
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2012-01-18,226.45,__export__.wakf_district_6,0,4755.45,FALSE,4529,7166,0,TRUE,__export__.res_partner_8091
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-01-22,355.35,__export__.wakf_district_6,0,7462.35,FALSE,7107,6847,0,TRUE,__export__.res_partner_7535
TRUE,__export__.account_fiscalyear_243,FALSE,,0,2010-11-23,426.15,__export__.wakf_district_6,0,8949.15,FALSE,8523,6847,0,TRUE,__export__.res_partner_7535
TRUE,__export__.account_fiscalyear_245,FALSE,,0,2011-08-04,532.35,__export__.wakf_district_6,0,11179.35,FALSE,10647,6847,0,TRUE,__export__.res_partner_7535
TRUE,__export__.account_fiscalyear_242,FALSE,,0,2009-01-16,11691.1975,__export__.wakf_district_6,0,245515.1475,FALSE,233823.95,3791,0,TRUE,__export__.res_partner_5847
TRUE,__export__.account_fiscalyear_241,FALSE,,0,2010-01-23,511.15,__export__.wakf_district_6,0,10734.15,FALSE,10223,3827,0,TRUE,__export__.res_partner_2621
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-23,519.65,__export__.wakf_district_6,0,10912.65,FALSE,10393,3827,0,TRUE,__export__.res_partner_2621
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2010-11-23,604.6,__export__.wakf_district_6,0,12696.6,FALSE,12092,3827,0,TRUE,__export__.res_partner_2621
TRUE,__export__.account_fiscalyear_244,FALSE,,0,2008-11-03,844.839,__export__.wakf_district_6,0,17741.619,FALSE,16896.78,3714,0,TRUE,__export__.res_partner_394
TRUE,__export__.account_fiscalyear_238,FALSE,,0,2008-11-03,844.839,__export__.wakf_district_6,0,17741.619,FALSE,16896.78,3714,0,TRUE,__export__.res_partner_394
