approve,assess_year/id,cancel,cancel_date,certificate_no,certified_date,collection_charge,wakf_district/id,file_no,grand_total,rr_execute,recover_amount,reg_no,requisiton_no,send,partner_id/id
TRUE,__export__.account_fiscalyear_203,TRUE,2014-04-26,0,2014-04-24,85.5,__export__.wakf_district_6,0,1795.5,FALSE,1710,1072,0,TRUE,__export__.res_partner_6785
TRUE,__export__.account_fiscalyear_200,FALSE,,0,2014-04-24,274.9175,__export__.wakf_district_6,0,5773.2675,FALSE,5498.35,5842,0,TRUE,__export__.res_partner_500
TRUE,,FALSE,,0,2014-04-24,4.2,__export__.wakf_district_6,0,88.2,FALSE,84,1079,0,TRUE,__export__.res_partner_5498
TRUE,,TRUE,2014-04-25,0,2014-04-24,0,__export__.wakf_district_6,0,0,FALSE,0,1072,0,TRUE,__export__.res_partner_6785
TRUE,__export__.account_fiscalyear_209,FALSE,,0,2014-04-24,839.2,__export__.wakf_district_6,0,17623.2,FALSE,16784,1100,0,TRUE,__export__.res_partner_4898
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-24,617.25,__export__.wakf_district_6,0,12962.25,FALSE,12345,6476,0,TRUE,__export__.res_partner_6097
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-24,617.25,__export__.wakf_district_6,0,12962.25,FALSE,12345,6480,0,TRUE,__export__.res_partner_7269
TRUE,__export__.account_fiscalyear_207,FALSE,,0,2014-04-24,670.4,__export__.wakf_district_6,0,14078.4,FALSE,13408,6582,0,TRUE,__export__.res_partner_7944
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-25,740.5,__export__.wakf_district_6,0,15550.5,FALSE,14810,6776,0,TRUE,__export__.res_partner_7375
TRUE,__export__.account_fiscalyear_206,FALSE,,0,2014-04-25,514.15,__export__.wakf_district_6,0,10797.15,FALSE,10283,6898,0,TRUE,__export__.res_partner_1069
