master_id,temp_acc_year,acc_year/id,date_from,assess_year/id,name,wakf_id/id,line_1,line_2,line_3
727,,__export__.account_fiscalyear_55,6/6/2013,__export__.account_fiscalyear_57,7662,__export__.res_partner_6353,,,
728,,__export__.account_fiscalyear_56,6/6/2013,__export__.account_fiscalyear_57,7662,__export__.res_partner_6353,,,
729,,__export__.account_fiscalyear_55,5/17/2012,__export__.account_fiscalyear_56,7680,__export__.res_partner_2700,,,
730,,__export__.account_fiscalyear_56,4/19/2013,__export__.account_fiscalyear_57,7680,__export__.res_partner_2700,,,
731,,__export__.account_fiscalyear_55,5/31/2013,__export__.account_fiscalyear_57,7699,__export__.res_partner_3333,,,
732,,__export__.account_fiscalyear_56,7/19/2013,__export__.account_fiscalyear_57,7699,__export__.res_partner_3333,,,
733,,__export__.account_fiscalyear_54,7/25/2011,__export__.account_fiscalyear_55,7716,__export__.res_partner_3713,,,
734,,__export__.account_fiscalyear_55,10/22/2012,__export__.account_fiscalyear_56,7716,__export__.res_partner_3713,,,
735,,__export__.account_fiscalyear_56,8/26/2013,__export__.account_fiscalyear_57,7716,__export__.res_partner_3713,,,
736,,__export__.account_fiscalyear_55,8/3/2013,__export__.account_fiscalyear_57,7761,__export__.res_partner_997,,,
737,,__export__.account_fiscalyear_55,7/7/2012,__export__.account_fiscalyear_56,7791,__export__.res_partner_2845,,,
738,,__export__.account_fiscalyear_56,6/5/2013,__export__.account_fiscalyear_57,7791,__export__.res_partner_2845,,,
739,,__export__.account_fiscalyear_55,5/11/2012,__export__.account_fiscalyear_56,7839,__export__.res_partner_3707,,,
740,,__export__.account_fiscalyear_56,5/28/2013,__export__.account_fiscalyear_57,7839,__export__.res_partner_3707,,,
741,,__export__.account_fiscalyear_56,9/23/2013,__export__.account_fiscalyear_57,1181,__export__.res_partner_2187,,,
742,,__export__.account_fiscalyear_54,4/20/2011,__export__.account_fiscalyear_55,7913,__export__.res_partner_8065,,,
743,,__export__.account_fiscalyear_56,9/20/2013,__export__.account_fiscalyear_57,1184,__export__.res_partner_5143,,,
744,,__export__.account_fiscalyear_55,10/23/2012,__export__.account_fiscalyear_56,1185,__export__.res_partner_927,,,
745,,__export__.account_fiscalyear_55,7/7/2012,__export__.account_fiscalyear_56,7917,__export__.res_partner_655,,,
746,,__export__.account_fiscalyear_56,6/7/2013,__export__.account_fiscalyear_57,7917,__export__.res_partner_655,,,
747,,__export__.account_fiscalyear_55,6/21/2012,__export__.account_fiscalyear_56,1186,__export__.res_partner_1986,,,
748,,__export__.account_fiscalyear_54,2/27/2013,__export__.account_fiscalyear_56,7920,__export__.res_partner_7289,,,
749,,__export__.account_fiscalyear_56,5/21/2013,__export__.account_fiscalyear_57,1186,__export__.res_partner_1986,,,
750,,__export__.account_fiscalyear_52,4/19/2013,__export__.account_fiscalyear_57,7920,__export__.res_partner_7289,,,
751,,__export__.account_fiscalyear_55,4/19/2013,__export__.account_fiscalyear_57,7920,__export__.res_partner_7289,,,
752,,__export__.account_fiscalyear_56,10/3/2013,__export__.account_fiscalyear_57,7920,__export__.res_partner_7289,,,
753,,__export__.account_fiscalyear_54,5/9/2012,__export__.account_fiscalyear_56,7921,__export__.res_partner_5970,,,
754,,__export__.account_fiscalyear_55,11/28/2013,__export__.account_fiscalyear_57,7921,__export__.res_partner_5970,,,
755,,__export__.account_fiscalyear_56,1/1/2014,__export__.account_fiscalyear_57,7921,__export__.res_partner_5970,,,
756,,__export__.account_fiscalyear_55,7/7/2012,__export__.account_fiscalyear_56,7925,__export__.res_partner_1624,,,
757,,__export__.account_fiscalyear_56,5/6/2013,__export__.account_fiscalyear_57,7925,__export__.res_partner_1624,,,
758,,__export__.account_fiscalyear_55,7/5/2012,__export__.account_fiscalyear_56,1188,__export__.res_partner_3797,,,
759,,__export__.account_fiscalyear_55,7/7/2012,__export__.account_fiscalyear_56,7954,__export__.res_partner_7280,,,
760,,__export__.account_fiscalyear_56,6/11/2013,__export__.account_fiscalyear_57,1188,__export__.res_partner_3797,,,
761,,__export__.account_fiscalyear_56,6/18/2013,__export__.account_fiscalyear_57,7954,__export__.res_partner_7280,,,
762,,__export__.account_fiscalyear_55,7/9/2012,__export__.account_fiscalyear_56,1189,__export__.res_partner_5200,,,
763,,__export__.account_fiscalyear_56,4/24/2013,__export__.account_fiscalyear_57,1189,__export__.res_partner_5200,,,
764,,__export__.account_fiscalyear_52,9/9/2013,__export__.account_fiscalyear_57,8327,,,,
765,,__export__.account_fiscalyear_53,9/9/2013,__export__.account_fiscalyear_57,8327,,,,
766,,__export__.account_fiscalyear_54,9/9/2013,__export__.account_fiscalyear_57,8327,,,,
767,,__export__.account_fiscalyear_55,12/12/2012,__export__.account_fiscalyear_56,1190,__export__.res_partner_4385,,,
768,,__export__.account_fiscalyear_56,12/7/2013,__export__.account_fiscalyear_57,1190,__export__.res_partner_4385,,,
769,,__export__.account_fiscalyear_54,6/11/2012,__export__.account_fiscalyear_56,7986,__export__.res_partner_79,,,
770,,__export__.account_fiscalyear_419,3/31/1995,__export__.account_fiscalyear_430,1191,__export__.res_partner_5359,,,
771,,__export__.account_fiscalyear_430,6/21/1995,__export__.account_fiscalyear_431,1191,__export__.res_partner_5359,,,
772,,__export__.account_fiscalyear_56,2/26/2014,__export__.account_fiscalyear_57,7986,__export__.res_partner_79,,,
773,,__export__.account_fiscalyear_56,3/28/2014,__export__.account_fiscalyear_57,1191,__export__.res_partner_5359,,,
774,,__export__.account_fiscalyear_56,2/6/2014,__export__.account_fiscalyear_57,8190,__export__.res_partner_669,,,
775,,__export__.account_fiscalyear_55,7/27/2013,__export__.account_fiscalyear_57,8420,__export__.res_partner_6812,,,
776,,__export__.account_fiscalyear_56,7/27/2013,__export__.account_fiscalyear_57,8420,__export__.res_partner_6812,,,
777,,__export__.account_fiscalyear_55,6/12/2013,__export__.account_fiscalyear_57,8312,__export__.res_partner_4121,,,
778,,__export__.account_fiscalyear_56,6/12/2013,__export__.account_fiscalyear_57,8312,__export__.res_partner_4121,,,
779,,__export__.account_fiscalyear_52,3/5/2014,__export__.account_fiscalyear_57,8318,__export__.res_partner_2078,,,
780,,__export__.account_fiscalyear_53,3/5/2014,__export__.account_fiscalyear_57,8318,__export__.res_partner_2078,,,
781,,__export__.account_fiscalyear_54,3/5/2014,__export__.account_fiscalyear_57,8318,__export__.res_partner_2078,,,
782,,__export__.account_fiscalyear_55,3/5/2014,__export__.account_fiscalyear_57,8318,__export__.res_partner_2078,,,
783,,__export__.account_fiscalyear_56,3/5/2014,__export__.account_fiscalyear_57,8318,__export__.res_partner_2078,,,
784,,__export__.account_fiscalyear_56,1/22/2014,__export__.account_fiscalyear_57,8374,__export__.res_partner_6184,,,
785,,__export__.account_fiscalyear_56,11/21/2013,__export__.account_fiscalyear_57,8388,__export__.res_partner_7342,,,
786,,__export__.account_fiscalyear_54,1/31/2012,__export__.account_fiscalyear_55,1193,__export__.res_partner_4111,,,
787,1990-1992,,3/1/1995,__export__.account_fiscalyear_430,1196,__export__.res_partner_7285,,,
788,,__export__.account_fiscalyear_55,5/28/2012,__export__.account_fiscalyear_56,1196,__export__.res_partner_7285,,,
789,,__export__.account_fiscalyear_56,6/11/2013,__export__.account_fiscalyear_57,1196,__export__.res_partner_7285,,,
790,1970-1972,,3/31/1995,__export__.account_fiscalyear_430,1197,__export__.res_partner_131,,,
791,1984-1991,,3/31/1995,__export__.account_fiscalyear_430,1197,__export__.res_partner_131,,,
793,,__export__.account_fiscalyear_55,5/26/2012,__export__.account_fiscalyear_56,1198,__export__.res_partner_852,,,
794,,__export__.account_fiscalyear_56,5/30/2013,__export__.account_fiscalyear_57,1198,__export__.res_partner_852,,,
795,,__export__.account_fiscalyear_55,10/7/2013,__export__.account_fiscalyear_57,1200,__export__.res_partner_595,,,
796,,__export__.account_fiscalyear_56,10/7/2013,__export__.account_fiscalyear_57,1200,__export__.res_partner_595,,,
797,,__export__.account_fiscalyear_43,9/17/1992,__export__.account_fiscalyear_428,1199,__export__.res_partner_5055,,,
798,,__export__.account_fiscalyear_44,9/17/2002,__export__.account_fiscalyear_46,1199,__export__.res_partner_5055,,,
799,,__export__.account_fiscalyear_55,4/27/2012,__export__.account_fiscalyear_56,1201,__export__.res_partner_7340,,,
800,,__export__.account_fiscalyear_56,9/12/2013,__export__.account_fiscalyear_57,1201,__export__.res_partner_7340,,,
801,,__export__.account_fiscalyear_55,9/19/2012,__export__.account_fiscalyear_56,1203,__export__.res_partner_4207,,,
802,,__export__.account_fiscalyear_55,6/28/2012,__export__.account_fiscalyear_56,1158,__export__.res_partner_1892,,,
803,,__export__.account_fiscalyear_56,1/28/2014,__export__.account_fiscalyear_57,1158,__export__.res_partner_1892,,,
804,,__export__.account_fiscalyear_52,12/6/2012,__export__.account_fiscalyear_56,526,__export__.res_partner_6469,,,
805,,__export__.account_fiscalyear_53,12/6/2012,__export__.account_fiscalyear_56,526,__export__.res_partner_6469,,,
806,,__export__.account_fiscalyear_54,12/6/2012,__export__.account_fiscalyear_56,526,__export__.res_partner_6469,,,
807,,__export__.account_fiscalyear_55,12/13/2012,__export__.account_fiscalyear_56,526,__export__.res_partner_6469,,,
808,,__export__.account_fiscalyear_56,5/14/2013,__export__.account_fiscalyear_57,526,__export__.res_partner_6469,,,
809,,__export__.account_fiscalyear_55,6/27/2012,__export__.account_fiscalyear_56,528,__export__.res_partner_5174,,,
810,,__export__.account_fiscalyear_56,6/6/2013,__export__.account_fiscalyear_57,528,__export__.res_partner_5174,,,
811,,__export__.account_fiscalyear_56,3/10/2014,__export__.account_fiscalyear_57,1204,__export__.res_partner_1320,,,
812,,__export__.account_fiscalyear_53,1/3/2012,__export__.account_fiscalyear_55,1207,__export__.res_partner_7913,,,
813,,__export__.account_fiscalyear_54,1/3/2012,__export__.account_fiscalyear_55,1207,__export__.res_partner_7913,,,
814,,__export__.account_fiscalyear_56,10/23/2013,__export__.account_fiscalyear_57,1207,__export__.res_partner_7913,,,
815,,__export__.account_fiscalyear_55,6/16/2012,__export__.account_fiscalyear_56,1208,__export__.res_partner_711,,,
816,,__export__.account_fiscalyear_56,8/20/2013,__export__.account_fiscalyear_57,1208,__export__.res_partner_711,,,
817,,__export__.account_fiscalyear_56,11/7/2013,__export__.account_fiscalyear_57,532,__export__.res_partner_7448,,,
818,1980-1983,,4/3/1995,__export__.account_fiscalyear_431,1210,__export__.res_partner_3434,,,
819,,__export__.account_fiscalyear_55,5/21/2012,__export__.account_fiscalyear_56,538,__export__.res_partner_2546,,,
820,,__export__.account_fiscalyear_56,6/19/2013,__export__.account_fiscalyear_57,538,__export__.res_partner_2546,,,
821,,__export__.account_fiscalyear_55,7/23/2012,__export__.account_fiscalyear_56,1212,__export__.res_partner_5176,,,
822,,__export__.account_fiscalyear_56,7/9/2013,__export__.account_fiscalyear_57,1212,__export__.res_partner_5176,,,
823,,__export__.account_fiscalyear_56,9/24/2013,__export__.account_fiscalyear_57,539,__export__.res_partner_2825,,,
824,,__export__.account_fiscalyear_55,1/16/2013,__export__.account_fiscalyear_56,540,__export__.res_partner_7139,,,
825,,__export__.account_fiscalyear_55,12/13/2012,__export__.account_fiscalyear_56,1216,__export__.res_partner_7087,,,
826,,__export__.account_fiscalyear_56,10/18/2013,__export__.account_fiscalyear_57,1216,__export__.res_partner_7087,,,
827,,__export__.account_fiscalyear_48,5/1/2007,__export__.account_fiscalyear_51,1219,__export__.res_partner_3535,,,
828,,__export__.account_fiscalyear_49,5/1/2007,__export__.account_fiscalyear_51,1219,__export__.res_partner_3535,,,
829,,__export__.account_fiscalyear_50,5/31/2007,__export__.account_fiscalyear_51,1219,__export__.res_partner_3535,,,
830,,__export__.account_fiscalyear_55,11/26/2012,__export__.account_fiscalyear_56,543,__export__.res_partner_1273,,,
831,,__export__.account_fiscalyear_51,5/24/2008,__export__.account_fiscalyear_52,1219,__export__.res_partner_3535,,,
832,,__export__.account_fiscalyear_55,11/27/2012,__export__.account_fiscalyear_56,544,__export__.res_partner_326,,,
833,,__export__.account_fiscalyear_56,3/15/2014,__export__.account_fiscalyear_57,545,__export__.res_partner_7923,,,
834,,__export__.account_fiscalyear_55,5/28/2012,__export__.account_fiscalyear_56,546,__export__.res_partner_2095,,,
835,,__export__.account_fiscalyear_56,8/3/2013,__export__.account_fiscalyear_57,546,__export__.res_partner_2095,,,
836,,__export__.account_fiscalyear_55,5/26/2012,__export__.account_fiscalyear_56,661,__export__.res_partner_5745,,,
837,,__export__.account_fiscalyear_56,4/9/2013,__export__.account_fiscalyear_57,661,__export__.res_partner_5745,,,
838,,__export__.account_fiscalyear_54,12/12/2011,__export__.account_fiscalyear_55,662,__export__.res_partner_725,,,
839,,__export__.account_fiscalyear_55,12/4/2012,__export__.account_fiscalyear_56,662,__export__.res_partner_725,,,
840,,__export__.account_fiscalyear_56,7/18/2013,__export__.account_fiscalyear_57,662,__export__.res_partner_725,,,
841,1970-1972,,3/31/1995,__export__.account_fiscalyear_430,663,__export__.res_partner_4334,,,
842,,__export__.account_fiscalyear_407,4/3/1995,__export__.account_fiscalyear_431,663,__export__.res_partner_4334,,,
843,,__export__.account_fiscalyear_430,12/23/1995,__export__.account_fiscalyear_431,664,__export__.res_partner_2811,,,
844,,__export__.account_fiscalyear_55,5/26/2012,__export__.account_fiscalyear_56,664,__export__.res_partner_2811,,,
845,,__export__.account_fiscalyear_56,4/15/2013,__export__.account_fiscalyear_57,664,__export__.res_partner_2811,,,
846,,__export__.account_fiscalyear_55,11/12/2012,__export__.account_fiscalyear_56,665,__export__.res_partner_5375,,,
847,,__export__.account_fiscalyear_56,9/24/2013,__export__.account_fiscalyear_57,665,__export__.res_partner_5375,,,
848,,__export__.account_fiscalyear_55,11/12/2012,__export__.account_fiscalyear_56,666,__export__.res_partner_2280,,,
849,,__export__.account_fiscalyear_56,9/24/2013,__export__.account_fiscalyear_57,666,__export__.res_partner_2280,,,
850,,__export__.account_fiscalyear_55,6/21/2012,__export__.account_fiscalyear_56,667,__export__.res_partner_7462,,,
851,,__export__.account_fiscalyear_56,8/30/2013,__export__.account_fiscalyear_57,667,__export__.res_partner_7462,,,
852,,__export__.account_fiscalyear_55,5/26/2012,__export__.account_fiscalyear_56,669,__export__.res_partner_6919,,,
853,,__export__.account_fiscalyear_56,5/2/2013,__export__.account_fiscalyear_57,669,__export__.res_partner_6919,,,
854,,__export__.account_fiscalyear_55,6/14/2012,__export__.account_fiscalyear_56,670,__export__.res_partner_7412,,,
855,,__export__.account_fiscalyear_56,6/25/2013,__export__.account_fiscalyear_57,670,__export__.res_partner_7412,,,
856,,__export__.account_fiscalyear_55,11/6/2012,__export__.account_fiscalyear_56,1230,__export__.res_partner_3652,,,
857,,__export__.account_fiscalyear_56,6/10/2013,__export__.account_fiscalyear_57,1230,__export__.res_partner_3652,,,
858,,__export__.account_fiscalyear_55,5/6/2013,__export__.account_fiscalyear_57,1233,__export__.res_partner_419,,,
859,,__export__.account_fiscalyear_56,2/26/2014,__export__.account_fiscalyear_57,1233,__export__.res_partner_419,,,
860,,__export__.account_fiscalyear_54,1/28/2012,__export__.account_fiscalyear_55,1241,__export__.res_partner_2104,,,
861,,__export__.account_fiscalyear_55,11/21/2012,__export__.account_fiscalyear_56,1241,__export__.res_partner_2104,,,
862,,__export__.account_fiscalyear_55,3/13/2013,__export__.account_fiscalyear_56,1250,__export__.res_partner_8261,,,
863,,__export__.account_fiscalyear_56,2/10/2014,__export__.account_fiscalyear_57,1250,__export__.res_partner_8261,,,
864,1988-1993,,3/31/1995,__export__.account_fiscalyear_430,1246,__export__.res_partner_6241,,,
